frame,joint,x_2d,y_2d,score_2d,x_3d,y_3d,z_3d
2,Head,389.09372,74.41519,0.9226638,-0.0760766,-0.3831186,-0.078586616
2,Neck,394.6455,130.08206,0.9184834,-0.06692864,-0.24479336,-0.059827894
2,Hip,400.1973,276.20758,0.8462514,-0.052052215,0.077068046,-0.0018678599
2,LBigToe,372.43835,457.1249,0.79137564,,,
2,RBigToe,383.54193,422.33313,0.8792951,,,
2,LSmallToe,383.54193,464.08328,0.7741817,,,
2,RSmallToe,383.54193,415.37476,0.8542355,,,
2,LHeel,416.85266,450.16656,0.86497355,,,
2,RHeel,416.85266,429.29147,0.6849179,,,
3,Nose,365.028,109.577484,0.9553271,,,
3,LEye,376.19034,102.62612,0.94996226,,,
3,REye,370.60916,102.62612,0.9227084,,,
3,LEar,392.9338,109.577484,0.96719396,,,
3,REar,392.9338,109.577484,0.80180305,,,
3,LShoulder,392.9338,158.23706,0.85446095,-0.07292456,-0.190196,-0.1336862
3,RShoulder,404.09613,151.28569,0.7321374,-0.07194163,-0.20630474,0.033206362
3,LElbow,342.70334,179.09117,0.905359,-0.18921426,-0.13724825,-0.21876572
3,RElbow,337.1222,179.09117,0.8399814,-0.19974545,-0.14102472,0.110241055
3,LWrist,275.7294,186.04254,0.7997463,-0.3362326,-0.12970987,-0.25620282
3,RWrist,286.89172,179.09117,0.6054059,-0.33733162,-0.12597825,0.110237695
3,LHip,404.09613,276.4103,0.7855052,-0.05288551,0.080175936,-0.072207436
3,RHip,404.09613,276.4103,0.7298545,-0.046025425,0.07078062,0.07078522
3,LKnee,404.09613,359.82675,0.87161,-0.05561105,0.2913753,-0.0011489845
3,RKnee,398.51498,352.87537,0.85822445,-0.061908446,0.26663873,0.18375465
3,LAnkle,409.6773,443.24316,0.9741155,-0.033067465,0.49206248,0.04718759
3,RAnkle,409.6773,415.43768,0.8142357,-0.04523121,0.41927245,0.23594709
3,Head,387.35266,74.82065,0.9267169,-0.08096693,-0.3812007,-0.07784816
3,Neck,392.9338,130.4316,0.92177063,-0.07073398,-0.24437839,-0.060254894
3,Hip,404.09613,276.4103,0.84154123,-0.04776974,0.077075586,-0.0019955283
3,LBigToe,376.19034,457.1459,0.79123425,,,
3,RBigToe,381.77148,422.38907,0.88433444,,,
3,LSmallToe,381.77148,464.09726,0.7844686,,,
3,RSmallToe,387.35266,415.43768,0.869661,,,
3,LHeel,415.25848,450.19452,0.8594887,,,
3,RHeel,415.25848,429.34042,0.6466193,,,
4,Nose,364.0121,110.3665,0.9591151,,,
4,LEye,369.64505,103.430016,0.9595147,,,
4,REye,369.64505,103.430016,0.9111354,,,
4,LEar,392.17685,110.3665,0.9695942,,,
4,REar,392.17685,110.3665,0.80933386,,,
4,LShoulder,392.17685,158.92188,0.85011786,-0.076982886,-0.18952997,-0.13512953
4,RShoulder,403.44275,151.98538,0.7762512,-0.07455612,-0.20568214,0.03257412
4,LElbow,341.4803,179.73131,0.8838351,-0.19284359,-0.13766275,-0.22068802
4,RElbow,341.4803,172.79483,0.78566617,-0.20160845,-0.14169842,0.10982355
4,LWrist,273.88483,186.66779,0.68827647,-0.34057182,-0.12976672,-0.25568885
4,RWrist,296.41666,179.73131,0.5576216,-0.3390841,-0.12666506,0.10867412
4,LHip,403.44275,276.84204,0.81390715,-0.04748798,0.080256134,-0.07278023
4,RHip,403.44275,276.84204,0.71863955,-0.041958258,0.0702579,0.07114261
4,LKnee,403.44275,360.07983,0.8764314,-0.058351964,0.29092517,-0.0030008669
4,RKnee,397.8098,353.14334,0.85578626,-0.06306209,0.266155,0.18302092
4,LAnkle,409.0757,443.3176,0.9791831,-0.033198737,0.49208322,0.045220938
4,RAnkle,409.0757,415.57166,0.8029511,-0.045441706,0.41996548,0.2352049
4,Head,386.54388,75.6841,0.94104195,-0.0856978,-0.3784088,-0.07738938
4,Neck,392.17685,131.17595,0.9273294,-0.07486397,-0.24330325,-0.06080831
4,Hip,403.44275,269.90558,0.85195434,-0.042863198,0.07677786,-0.0020541486
4,LBigToe,375.27798,464.12704,0.80706686,,,
4,RBigToe,380.91095,422.50815,0.8813444,,,
4,LSmallToe,380.91095,464.12704,0.7897406,,,
4,RSmallToe,386.54388,415.57166,0.8769859,,,
4,LHeel,414.70865,450.2541,0.86754954,,,
4,RHeel,414.70865,429.44464,0.6385645,,,
5,Nose,365.83856,111.2357,0.96285397,,,
5,LEye,371.49136,104.31563,0.97336453,,,
5,REye,365.83856,104.31563,0.9320604,,,
5,LEar,388.4497,111.2357,0.97633964,,,
5,REar,388.4497,111.2357,0.8492539,,,
5,LShoulder,388.4497,159.67627,0.83525735,-0.080959074,-0.18745111,-0.13650775
5,RShoulder,399.7553,152.7562,0.7598324,-0.0779821,-0.20340735,0.031873547
5,LElbow,337.57465,180.43651,0.86986876,-0.19674668,-0.13711412,-0.22255638
5,RElbow,337.57465,173.51643,0.82710975,-0.20400715,-0.14062372,0.10916182
5,LWrist,275.39398,187.3566,0.7431585,-0.345516,-0.12924117,-0.2551266
5,RWrist,286.6996,180.43651,0.60027546,-0.34177548,-0.12606364,0.10600607
5,LHip,405.40808,277.31766,0.80826545,-0.040937558,0.08125991,-0.07323455
5,RHip,405.40808,277.31766,0.7165309,-0.037080467,0.07046211,0.07152549
5,LKnee,399.7553,360.3586,0.89582103,-0.061052084,0.29053584,-0.004987969
5,RKnee,399.7553,353.43854,0.8723809,-0.06405772,0.26575378,0.18232213
5,LAnkle,411.06085,443.3996,0.957319,-0.033008303,0.492327,0.04265872
5,RAnkle,405.40808,415.71927,0.80788225,-0.045616567,0.4207387,0.23412009
5,Head,388.4497,76.6353,0.9310302,-0.09030284,-0.37394097,-0.077109344
5,Neck,388.4497,131.99594,0.88280076,-0.07941991,-0.24045561,-0.061484337
5,Hip,411.06085,270.39758,0.85478115,-0.036862537,0.07742536,-0.0021472198
5,LBigToe,377.14417,457.23975,0.7945113,,,
5,RBigToe,382.79694,422.63934,0.9427647,,,
5,LSmallToe,382.79694,464.15985,0.7861452,,,
5,RSmallToe,382.79694,415.71927,0.9121744,,,
5,LHeel,411.06085,457.23975,0.84616315,,,
5,RHeel,416.71365,429.55942,0.69391376,,,
6,Nose,361.60654,113.18472,0.9657489,,,
6,LEye,367.42667,106.301414,0.97049075,,,
6,REye,361.60654,106.301414,0.94330084,,,
6,LEar,390.70718,113.18472,0.96491677,,,
6,REar,390.70718,113.18472,0.89090186,,,
6,LShoulder,390.70718,161.36787,0.8396533,-0.08491436,-0.18392675,-0.1379866
6,RShoulder,396.5273,154.48457,0.77004087,-0.0825842,-0.19963382,0.030735882
6,LElbow,338.32605,182.01779,0.8381015,-0.20130514,-0.13563459,-0.2242141
6,RElbow,338.32605,175.13449,0.7901974,-0.20763859,-0.13833976,0.10734522
6,LWrist,274.30463,188.90111,0.7323114,-0.3511697,-0.12796576,-0.25487396
6,RWrist,274.30463,182.01779,0.6030944,-0.345112,-0.12473817,0.10175512
6,LHip,408.16757,278.3841,0.8108003,-0.033474453,0.082836166,-0.07371684
6,RHip,408.16757,278.3841,0.7287893,-0.031631667,0.07100594,0.07180634
6,LKnee,396.5273,360.98376,0.898542,-0.06346252,0.29005566,-0.007376194
6,RKnee,396.5273,354.10046,0.85754824,-0.06507445,0.26531878,0.18174246
6,LAnkle,408.16757,443.58347,0.9909939,-0.033041783,0.49268904,0.03965393
6,RAnkle,408.16757,416.05023,0.82135516,-0.045833707,0.4215085,0.23236844
6,Head,384.88705,85.6515,0.91375285,-0.09482606,-0.36781746,-0.0768405
6,Neck,390.70718,133.83464,0.89066064,-0.08437476,-0.23599228,-0.06238883
6,Hip,413.9877,271.5008,0.85182875,-0.030242903,0.07861246,-0.0021307396
6,LBigToe,373.2468,464.2334,0.845698,,,
6,RBigToe,379.06693,422.93353,0.96289295,,,
6,LSmallToe,379.06693,464.2334,0.8040276,,,
6,RSmallToe,384.88705,416.05023,0.8749204,,,
6,LHeel,413.9877,450.46677,0.9390322,,,
6,RHeel,413.9877,429.81686,0.7370572,,,
7,Nose,358.02814,116.35117,0.94536096,,,
7,LEye,370.01892,109.52761,0.955951,,,
7,REye,364.02353,109.52761,0.96347827,,,
7,LEar,388.0051,116.35117,0.9835897,,,
7,REar,388.0051,116.35117,0.86091495,,,
7,LShoulder,388.0051,157.29256,0.84386086,-0.08890574,-0.1788303,-0.13946918
7,RShoulder,394.0005,157.29256,0.7333987,-0.08818147,-0.1942655,0.029269276
7,LElbow,340.04196,177.76324,0.8722772,-0.2064244,-0.1329954,-0.22584115
7,RElbow,340.04196,177.76324,0.860406,-0.2124183,-0.13495265,0.104461946
7,LWrist,274.09262,191.41037,0.627685,-0.35724092,-0.12560898,-0.25454822
7,RWrist,298.0742,184.5868,0.6833487,-0.34827438,-0.12304452,0.09626927
7,LHip,411.9867,280.11667,0.7721885,-0.025159407,0.0849095,-0.07423738
7,RHip,411.9867,280.11667,0.66225535,-0.025711654,0.07201387,0.071981214
7,LKnee,399.99588,355.17587,0.89384305,-0.06571432,0.2894387,-0.0099517545
7,RKnee,399.99588,355.17587,0.850304,-0.06612018,0.26469532,0.18118325
7,LAnkle,411.9867,443.88217,0.97187847,-0.032948438,0.4930823,0.03617812
7,RAnkle,405.99127,416.58792,0.88941675,-0.046160985,0.42209607,0.23013929
7,Head,382.0097,89.05692,0.94278175,-0.0991942,-0.36016175,-0.07705877
7,Neck,388.0051,136.82187,0.93604374,-0.08953519,-0.22995645,-0.06354306
7,Hip,417.9821,273.29312,0.83361435,-0.022807334,0.08035995,-0.0021196494
7,LBigToe,376.0143,464.35287,0.86156476,,,
7,RBigToe,382.0097,423.4115,1.0104586,,,
7,LSmallToe,382.0097,464.35287,0.855849,,,
7,RSmallToe,382.0097,416.58792,0.9451718,,,
7,LHeel,417.9821,450.70575,0.910065,,,
7,RHeel,411.9867,423.4115,0.76387644,,,
8,Nose,360.42596,120.243904,0.9652716,,,
8,LEye,366.53214,113.49379,0.97108066,,,
8,REye,360.42596,113.49379,0.9788203,,,
8,LEar,384.8507,120.243904,0.9668852,,,
8,REar,384.8507,120.243904,0.8771893,,,
8,LShoulder,384.8507,160.7446,0.80299234,-0.09284049,-0.17193927,-0.1408293
8,RShoulder,384.8507,160.7446,0.71534574,-0.094528034,-0.18711746,0.027004642
8,LElbow,336.0012,180.99495,0.7820591,-0.2119643,-0.12834403,-0.22698513
8,RElbow,336.0012,180.99495,0.80085915,-0.21779108,-0.13001396,0.10089655
8,LWrist,268.83313,187.74506,0.7337497,-0.3640562,-0.121963575,-0.2549304
8,RWrist,287.1517,187.74506,0.5075866,-0.35226107,-0.11983062,0.0903318
8,LHip,415.38165,282.24667,0.7565391,-0.016409447,0.08725953,-0.074682996
8,RHip,415.38165,275.49655,0.6309071,-0.019703468,0.07331093,0.07198479
8,LKnee,397.06308,356.49792,0.8393709,-0.06766555,0.28885528,-0.012977257
8,RKnee,397.06308,349.7478,0.8125794,-0.06734349,0.26415214,0.18046024
8,LAnkle,409.27548,444.24942,0.9386644,-0.03310425,0.4932737,0.032151226
8,RAnkle,403.16928,417.24896,0.78716516,-0.04661689,0.4226929,0.22708638
8,Head,378.74454,86.49333,0.9106382,-0.10335969,-0.35062292,-0.07789845
8,Neck,384.8507,140.49425,0.8884496,-0.09478964,-0.22228748,-0.06512084
8,Hip,415.38165,275.49655,0.8283051,-0.015107606,0.082556665,-0.0020797907
8,LBigToe,372.63834,464.49976,0.89260083,,,
8,RBigToe,378.74454,423.99908,0.9570835,,,
8,LSmallToe,384.8507,464.49976,0.90324104,,,
8,RSmallToe,384.8507,417.24896,0.94930273,,,
8,LHeel,415.38165,450.99954,0.91899973,,,
8,RHeel,409.27548,423.99908,0.68853754,,,
9,Nose,354.03174,124.31887,0.9550094,,,
9,LEye,360.40216,117.645645,0.965442,,,
9,REye,360.40216,117.645645,0.92670757,,,
9,LEar,385.8838,124.31887,0.94750845,,,
9,REar,379.5134,124.31887,0.86069024,,,
9,LShoulder,385.8838,164.35825,0.83058035,-0.096586816,-0.16346623,-0.14228675
9,RShoulder,379.5134,164.35825,0.74485976,-0.10123424,-0.17843272,0.023774043
9,LElbow,334.9205,184.37793,0.8049861,-0.21777463,-0.12217829,-0.2278435
9,RElbow,334.9205,184.37793,0.7942179,-0.22349396,-0.12417278,0.09643528
9,LWrist,264.846,191.05116,0.8032662,-0.3709343,-0.11697227,-0.25534263
9,RWrist,277.58682,191.05116,0.5585362,-0.35672104,-0.11543597,0.08408854
9,LHip,417.73584,277.80313,0.73773235,-0.007545336,0.08972868,-0.07508201
9,RHip,417.73584,277.80313,0.6455632,-0.01358814,0.074973896,0.07197251
9,LKnee,398.6246,357.88187,0.83379203,-0.069299564,0.2883822,-0.016132208
9,RKnee,398.6246,351.20865,0.8095756,-0.068680756,0.26356062,0.17974332
9,LAnkle,411.36545,444.63385,0.9097672,-0.033021975,0.4934822,0.028025141
9,RAnkle,404.99503,417.94095,0.7804074,-0.0469025,0.42330238,0.22358288
9,Head,379.5134,97.62595,0.9415018,-0.107188925,-0.33936122,-0.07887659
9,Neck,379.5134,144.33856,0.8682763,-0.09973071,-0.21321866,-0.06708523
9,Hip,424.10626,277.80313,0.80557495,-0.0069712102,0.085020155,-0.0021715246
9,LBigToe,373.14297,464.65353,0.8872608,,,
9,RBigToe,379.5134,424.61417,0.958403,,,
9,LSmallToe,385.8838,464.65353,0.8879358,,,
9,RSmallToe,379.5134,417.94095,0.9692943,,,
9,LHeel,417.73584,451.3071,0.9037479,,,
9,RHeel,411.36545,424.61417,0.67627543,,,
10,Nose,350.86807,128.94922,0.9391299,,,
10,LEye,363.61926,122.36335,0.95816505,,,
10,REye,357.24368,122.36335,0.94773084,,,
10,LEar,382.74606,128.94922,0.95506316,,,
10,REar,376.37045,128.94922,0.84075433,,,
10,LShoulder,382.74606,175.05026,0.8475164,-0.1002262,-0.15341295,-0.14393649
10,RShoulder,376.37045,168.4644,0.77597016,-0.107925266,-0.16811012,0.019514997
10,LElbow,331.7413,188.22198,0.81623036,-0.22371182,-0.11422506,-0.22852215
10,RElbow,331.7413,188.22198,0.7423015,-0.22949542,-0.117249295,0.09106534
10,LWrist,261.60974,194.80786,0.6379652,-0.37754285,-0.11003812,-0.2556292
10,RWrist,299.8633,188.22198,0.5243517,-0.36115146,-0.109772995,0.07753093
10,LHip,420.99963,280.42407,0.7336631,0.00077754096,0.09226596,-0.07533388
10,RHip,420.99963,280.42407,0.6210843,-0.0077806655,0.07688485,0.07189789
10,LKnee,395.49725,352.8686,0.89161366,-0.07090719,0.28801122,-0.019637123
10,RKnee,395.49725,346.2827,0.8746656,-0.07031437,0.2628779,0.17885974
10,LAnkle,408.24844,445.07068,0.91357255,-0.03306075,0.4935532,0.023428187
10,RAnkle,401.87283,418.72723,0.75789475,-0.047321435,0.42380223,0.21963166
10,Head,376.37045,102.60576,0.9399151,-0.11077615,-0.3266531,-0.0805633
10,Neck,382.74606,148.7068,0.91346425,-0.10454525,-0.20254628,-0.0695925
10,Hip,427.3752,273.83823,0.80953366,0.00071900873,0.08736062,-0.002324126
10,LBigToe,369.99487,464.82828,0.84123087,,,
10,RBigToe,382.74606,425.31308,0.90483886,,,
10,LSmallToe,382.74606,464.82828,0.8855462,,,
10,RSmallToe,382.74606,418.72723,0.9574016,,,
10,LHeel,414.62402,451.65656,0.8595817,,,
10,RHeel,414.62402,425.31308,0.65662277,,,
11,Nose,351.53357,134.04987,0.9762423,,,
11,LEye,358.11835,127.56024,0.964796,,,
11,REye,358.11835,127.56024,0.9331124,,,
11,LEar,377.87268,134.04987,0.9487694,,,
11,REar,377.87268,134.04987,0.8776189,,,
11,LShoulder,384.45746,179.47725,0.8243621,-0.103563815,-0.14173687,-0.14571294
11,RShoulder,377.87268,172.98763,0.7792436,-0.11373659,-0.15604381,0.0150422
11,LElbow,331.77924,192.4565,0.8093076,-0.22912581,-0.104647785,-0.22868161
11,RElbow,325.19446,192.4565,0.7278084,-0.23490453,-0.109068185,0.08601808
11,LWrist,259.3467,198.94612,0.7905059,-0.38352633,-0.101460665,-0.25546852
11,RWrist,272.51627,198.94612,0.5005207,-0.3653522,-0.102270156,0.072372444
11,LHip,423.9661,283.31125,0.73219997,0.0083380025,0.09569511,-0.07532432
11,RHip,423.9661,276.82162,0.6572377,-0.0024696204,0.07975018,0.07164111
11,LKnee,397.627,354.6971,0.92728466,-0.07258055,0.28823054,-0.023414101
11,RKnee,397.627,348.2075,0.8892445,-0.072405405,0.2625732,0.17841083
11,LAnkle,410.79657,445.55188,0.9367754,-0.033038165,0.49374327,0.018685093
11,RAnkle,404.2118,413.10376,0.7434588,-0.047761116,0.42457741,0.21548271
11,Head,377.87268,108.09137,0.95453775,-0.11413893,-0.31260428,-0.082267255
11,Neck,377.87268,153.51875,0.89507324,-0.108876735,-0.19018717,-0.072153054
11,Hip,430.55087,276.82162,0.83393735,0.0069859065,0.090336055,-0.002370638
11,LBigToe,371.2879,465.02075,0.8807327,,,
11,RBigToe,377.87268,419.59338,0.890648,,,
11,LSmallToe,384.45746,465.02075,0.91145134,,,
11,RSmallToe,384.45746,419.59338,0.9313074,,,
11,LHeel,417.38132,452.0415,0.8735831,,,
11,RHeel,410.79657,426.083,0.6504118,,,
12,Nose,348.69016,138.53174,0.95351666,,,
12,LEye,355.2555,132.12668,0.9431545,,,
12,REye,355.2555,132.12668,0.93981695,,,
12,LEar,374.95157,144.9368,0.936881,,,
12,REar,374.95157,138.53174,0.8313328,,,
12,LShoulder,381.51694,183.36717,0.8835278,-0.1065528,-0.1289685,-0.1475986
12,RShoulder,374.95157,183.36717,0.7405362,-0.11893234,-0.1428253,0.010516222
12,LElbow,328.99408,196.17729,0.8009038,-0.23401883,-0.09387885,-0.22839314
12,RElbow,322.4287,196.17729,0.74788,-0.23984909,-0.10014528,0.08084943
12,LWrist,256.77515,202.58235,0.8469903,-0.38884816,-0.09170672,-0.25549856
12,RWrist,269.90585,202.58235,0.5312008,-0.36919153,-0.09415533,0.06736425
12,LHip,427.47443,279.44308,0.7664909,0.015073231,0.09973222,-0.07509769
12,RHip,427.47443,279.44308,0.6846803,0.002385148,0.08346704,0.07131044
12,LKnee,394.64764,356.30383,0.9003841,-0.07451658,0.28887928,-0.027012117
12,RKnee,394.64764,349.89877,0.88263273,-0.07491352,0.26253644,0.17835513
12,LAnkle,407.77835,445.9747,0.9392509,-0.03307358,0.4938616,0.014068756
12,RAnkle,401.213,413.94937,0.76145023,-0.04816373,0.425144,0.21125199
12,Head,374.95157,112.91149,0.9090348,-0.11727536,-0.2975298,-0.08357304
12,Neck,374.95157,164.152,0.90733767,-0.11275684,-0.17659304,-0.07475377
12,Hip,434.0398,279.44308,0.82388455,0.0121463835,0.093862936,-0.0023949153
12,LBigToe,374.95157,458.78482,0.87311137,,,
12,RBigToe,381.51694,420.35443,0.9270064,,,
12,LSmallToe,381.51694,465.18988,0.9418989,,,
12,RSmallToe,388.08228,420.35443,0.88639295,,,
12,LHeel,414.34372,452.37976,0.9000097,,,
12,RHeel,407.77835,426.75952,0.646856,,,
13,Nose,351.2317,145.96696,0.9392836,,,
13,LEye,357.84265,139.7022,0.9661342,,,
13,REye,351.2317,139.7022,0.93648577,,,
13,LEar,377.67563,145.96696,0.94571584,,,
13,REar,377.67563,145.96696,0.8161882,,,
13,LShoulder,377.67563,189.82039,0.8864849,-0.10918019,-0.11499795,-0.1497016
13,RShoulder,377.67563,183.55562,0.7689032,-0.12357339,-0.12841533,0.00597314
13,LElbow,324.78772,202.34995,0.8204979,-0.2382473,-0.081566155,-0.22759603
13,RElbow,324.78772,202.34995,0.782419,-0.24410652,-0.09016608,0.07600612
13,LWrist,258.67786,202.34995,0.7877419,-0.39338094,-0.080454245,-0.25494638
13,RWrist,271.89984,202.34995,0.63568485,-0.3723201,-0.0852651,0.06254044
13,LHip,430.5635,283.792,0.78838706,0.020764735,0.104552284,-0.074769884
13,RHip,430.5635,283.792,0.72228014,0.0066067195,0.08799066,0.0710525
13,LKnee,397.50858,358.9693,0.88320845,-0.07680467,0.2900631,-0.030976733
13,RKnee,397.50858,352.70453,0.8531633,-0.07784541,0.26267925,0.17867178
13,LAnkle,410.73056,446.67612,0.94311684,-0.03319738,0.49415156,0.009292381
13,RAnkle,404.11957,415.35226,0.78426653,-0.04862534,0.42554054,0.20667544
13,Head,377.67563,120.907875,0.9338517,-0.120319806,-0.28151736,-0.085083246
13,Neck,377.67563,171.02606,0.8833772,-0.116247885,-0.16179563,-0.07755289
13,Hip,430.5635,277.52722,0.8284992,0.01582702,0.098087385,-0.002402454
13,LBigToe,377.67563,459.2057,0.85303855,,,
13,RBigToe,377.67563,421.61703,0.9386257,,,
13,LSmallToe,384.28662,465.47046,0.92502016,,,
13,RSmallToe,384.28662,415.35226,0.86377454,,,
13,LHeel,417.34155,452.94092,0.9051108,,,
13,RHeel,410.73056,427.8818,0.63775885,,,
14,Nose,345.26627,151.52806,0.91491365,,,
14,LEye,352.02338,145.36823,0.9107256,,,
14,REye,352.02338,145.36823,0.90778804,,,
14,LEar,372.2948,157.68791,0.9349037,,,
14,REar,372.2948,151.52806,0.7592216,,,
14,LShoulder,379.0519,194.647,0.8834237,-0.11107185,-0.1002793,-0.1516167
14,RShoulder,372.2948,194.647,0.7721844,-0.12731549,-0.113285705,0.0021121362
14,LElbow,324.99487,206.96669,0.8122965,-0.24173795,-0.06857382,-0.22649306
14,RElbow,318.23773,206.96669,0.81417936,-0.2476477,-0.07961689,0.07177114
14,LWrist,257.42352,213.12654,0.83885044,-0.3973049,-0.06794369,-0.2537475
14,RWrist,264.18066,206.96669,0.71416813,-0.37467,-0.07552117,0.058245372
14,LHip,433.10898,287.0447,0.7776183,0.026094593,0.11080755,-0.07429687
14,RHip,426.35184,287.0447,0.71237123,0.010521041,0.09367773,0.07074254
14,LKnee,392.5662,354.80304,0.86561567,-0.08001217,0.2917501,-0.034589708
14,RKnee,392.5662,348.6432,0.85796475,-0.0816791,0.2630646,0.17959996
14,LAnkle,412.8376,447.20078,0.93377215,-0.03330679,0.49453613,0.004954522
14,RAnkle,406.08044,416.40152,0.820587,-0.04911479,0.4259616,0.20243925
14,Head,372.2948,126.88868,0.95251966,-0.12297328,-0.26503393,-0.086113766
14,Neck,372.2948,176.16747,0.88009566,-0.119002074,-0.1464686,-0.079960555
14,Hip,433.10898,280.88486,0.840663,0.019780315,0.10377754,-0.0023604867
14,LBigToe,372.2948,459.52045,0.8534334,,,
14,RBigToe,379.0519,422.56137,0.9785402,,,
14,LSmallToe,385.80905,465.6803,0.9012485,,,
14,RSmallToe,385.80905,416.40152,0.8761517,,,
14,LHeel,419.59473,453.3606,0.9281639,,,
14,RHeel,412.8376,422.56137,0.6787772,,,
15,Nose,343.25632,163.68832,0.9175352,,,
