frame,knee_valgus_L,knee_valgus_R,head_forward_angle,squat_depth_knee_deg,sagittal_flexion_trunk,hip_angle_L,hip_angle_R,hip_flexion_L,hip_flexion_R,knee_flexion_L,knee_flexion_R,ankle_dorsiflexion_proxy_L,ankle_dorsiflexion_proxy_R,lumbar_curvature_proxy
113,67.85748291015625,-57.39434814453125,23.666213989257812,66.20631837085664,15.614580154418945,143.80798353772968,130.36009747778022,322.30969088235827,-343.8172775014308,73.37192715478967,59.0407095869236,-324.329345703125,-323.316162109375,15.614580154418945
114,68.0181884765625,-53.326507568359375,23.84469985961914,64.38716215559256,15.695128440856934,143.69833364357385,131.7472922650315,321.5964826838109,-342.11964280447035,73.91144815715495,54.86287615403019,-323.2195281982422,-322.9383544921875,15.695128440856934
115,67.98721313476562,-50.214691162109375,23.90411949157715,62.91284180529821,15.67944622039795,143.8136054389086,132.9564261144875,321.1420568720433,-340.3871484502223,74.23873399431612,51.58694961628029,-322.1140899658203,-322.3907928466797,15.67944622039795
116,68.37054443359375,-47.14398193359375,23.97923469543457,61.71014948686823,15.625612258911133,143.6610978872108,134.24343400318975,320.90626375833483,-338.8491378529933,74.93963237038014,48.480666603356326,-320.7043914794922,-321.5982208251953,15.625612258911133
117,68.41925048828125,-44.562835693359375,23.891456604003906,60.695573599059394,15.487348556518555,143.5794247694452,135.5466536022267,320.71792833963366,-337.23734814962415,75.5448414138189,45.84630578429989,-318.8292236328125,-320.66046142578125,15.487348556518555
118,68.12820434570312,-42.53729248046875,23.616043090820312,59.96344943531878,15.245159149169922,143.55983174742664,136.98796324626704,320.73964350381823,-335.84521062215833,75.99583674410269,43.93106212653487,-316.66998291015625,-319.28062438964844,15.245159149169922
119,67.70455932617188,-40.76934814453125,23.134342193603516,59.57931049207484,14.916948318481445,143.55134061496602,138.513134409255,320.6772293345067,-334.7017074330714,76.64215377841705,42.516467205732624,-314.01373291015625,-317.51837158203125,14.916948318481445
120,66.77899169921875,-40.103759765625,22.55879783630371,59.79162254317431,14.40806770324707,143.71065671595636,140.13359328946638,320.42883150735827,-333.394959996548,77.48083597222302,42.10240911412561,-310.6905212402344,-315.5628967285156,14.40806770324707
121,65.91790771484375,-40.1712646484375,22.0189266204834,60.29893034428682,13.791932106018066,144.04771168735982,141.6575161667766,320.53012030282946,-332.0845952733424,78.27571771734044,42.322142971233205,-307.8202667236328,-313.6155242919922,13.791932106018066
122,65.71649169921875,-40.42608642578125,21.27642822265625,61.03191987855366,13.195594787597656,144.32833084735603,142.97757697747667,320.786400248203,-331.0899120076564,79.24776587286642,42.81607388424089,-305.5500793457031,-311.76507568359375,13.195594787597656
123,65.25506591796875,-40.870361328125,20.614761352539062,61.639365261133406,12.714613914489746,144.82852804918903,144.27115362330107,320.80154555002184,-330.3390641911891,79.85816100263605,43.42056951963076,-303.9650115966797,-310.1748962402344,12.714613914489746
124,64.8193359375,-41.28375244140625,19.901996612548828,62.11732651946249,12.353578567504883,145.35184608864967,145.64363494534908,320.50973360696764,-329.8170333608058,80.33083796918886,43.90381506973611,-302.95741271972656,-308.97727966308594,12.353578567504883
125,63.9879150390625,-41.43780517578125,19.63471031188965,62.3917865920182,11.970251083374023,146.14081092715057,147.115370419753,319.8855385080907,-329.53957135519056,80.61428025392532,44.169292930111084,-302.2936706542969,-308.30126953125,11.970251083374023
126,63.74951171875,-41.047332763671875,19.446027755737305,62.44839696073464,11.726851463317871,146.65064532154753,148.66009922282342,319.15933363595934,-329.5227342351344,80.97934871769922,43.91744520377006,-302.0896301269531,-308.22959899902344,11.726851463317871
127,64.2978515625,-40.37451171875,19.385799407958984,62.321687294557655,11.55522632598877,146.96815211836702,149.9597791926664,318.64638846078844,-329.7759137853053,81.16537469653615,43.47799989257916,-302.73695373535156,-308.5651092529297,11.55522632598877
128,65.83221435546875,-40.2945556640625,19.420896530151367,62.34134185673342,11.463765144348145,147.08987366018982,150.5651634497394,318.33086722055407,-329.99191720327406,81.38031470466765,43.30236900879919,-304.0500183105469,-309.30149841308594,11.463765144348145
129,68.1875,-40.98663330078125,19.55838966369629,62.57749281685376,11.422889709472656,147.1509505875981,150.5835494508769,318.32206003824206,-330.11197621664076,81.60277126903185,43.55221436467568,-306.18975830078125,-310.3326721191406,11.422889709472656
130,71.70001220703125,-42.20013427734375,19.679840087890625,63.27177184714376,11.479021072387695,146.9410094081288,150.17355809835166,318.54826204935046,-330.31643826803236,82.31512900647719,44.22841468781033,-309.294921875,-311.4378204345703,11.479021072387695
131,75.3978271484375,-44.01806640625,19.9360294342041,64.39287850815612,11.5344877243042,146.68636358438127,149.37703721812602,318.7473425165746,-330.41699464162855,83.44375203418815,45.34200498212408,-313.06495666503906,-312.80328369140625,11.5344877243042
132,78.7403564453125,-45.3826904296875,20.278541564941406,65.49621446325247,11.604667663574219,146.24603979194364,148.76109998453776,318.5586933390233,-330.6077647908595,84.78151629678467,46.21091262972027,-317.4805450439453,-314.1976013183594,11.604667663574219
133,80.777099609375,-46.26715087890625,20.519073486328125,66.08514427698427,11.664870262145996,146.2661006596033,148.29469870146627,318.3951429621312,-331.0889421208766,85.25944928701092,46.91083926695762,-323.0111846923828,-315.39854431152344,11.664870262145996
134,81.80767822265625,-46.629425048828125,20.78866958618164,66.17203155156085,11.723331451416016,146.53738732117338,148.11959757600852,318.23180811563464,-331.68869359334974,85.09059040835724,47.25347269476447,-329.2866668701172,-316.4659423828125,11.723331451416016
135,82.43182373046875,-46.08056640625,21.255420684814453,65.89634443415278,11.787759780883789,146.7357985402703,148.28809721709004,318.1320556894872,-332.7185302480128,84.72537770722509,47.067311161080454,-335.90000915527344,-317.06060791015625,11.787759780883789
136,82.4439697265625,-44.835479736328125,21.816852569580078,65.20519412858823,11.794564247131348,147.0014091616218,148.76265410812636,318.0720438257787,-333.8170858128932,84.03096687975572,46.37942137742073,-341.7630157470703,-317.43028259277344,11.794564247131348
137,82.04266357421875,-43.33746337890625,22.42479133605957,64.32897078572901,11.816939353942871,147.1888338033049,149.17611985214054,317.9770216242406,-334.9505906804469,83.16531507716539,45.49262649429264,-346.2500762939453,-317.841552734375,11.816939353942871
138,81.351806640625,-42.27752685546875,22.953744888305664,63.58572343238537,11.810626029968262,147.26976337516308,149.20637183942736,318.04614012399645,-335.997423718777,82.20503161645722,44.966415248313524,-349.1627502441406,-318.2503967285156,11.810626029968262
139,79.97048950195312,-41.513671875,23.493877410888672,62.689501352357816,11.86020565032959,147.36168475451993,149.0235143984579,318.08968489328356,-336.9944062932399,80.7599994907559,44.61900321395973,-350.6346740722656,-318.74790954589844,11.86020565032959
140,78.29379272460938,-41.69183349609375,23.93964958190918,62.044457633668735,11.793176651000977,147.33306234793994,148.4508816410673,318.4448761240575,-337.5537505849269,79.20653621609561,44.882379051241855,-350.5460510253906,-319.2891540527344,11.793176651000977
141,76.14480590820312,-42.5457763671875,24.172426223754883,61.476181660813246,11.848201751708984,147.03833635320333,147.5093734366069,318.60120051065417,-338.123942921963,77.35854407725783,45.59381924436866,-349.5087890625,-320.04010009765625,11.848201751708984
142,73.59698486328125,-44.70672607421875,24.263681411743164,61.21777633593544,11.716435432434082,146.5716471200621,146.037788810868,319.3075365320775,-337.9510846837428,75.29451274717141,47.14103992469947,-347.4625701904297,-321.02833557128906,11.716435432434082
143,70.7218017578125,-47.1934814453125,24.34823226928711,60.981179345974425,11.555703163146973,145.95539182433714,144.4434941473759,319.9812845484349,-337.7067342503932,72.94015333996546,49.02220535198339,-345.7605895996094,-322.155029296875,11.555703163146973
144,67.81613159179688,-50.667694091796875,24.165990829467773,61.21630407497096,11.31778621673584,145.0826987961839,142.4715593749233,320.59969465890856,-337.08544022878675,70.67562923164952,51.75697891829239,-343.91783142089844,-323.6054229736328,11.31778621673584
145,64.80233764648438,-54.50335693359375,23.710302352905273,61.66679628049171,10.889864921569824,144.31225233498466,140.45516176188733,321.3285497919652,-336.2153497441676,68.34481742134251,54.98877513964091,-342.4050750732422,-325.10479736328125,10.889864921569824
146,62.499420166015625,-57.28485107421875,23.151782989501953,61.98241612073353,10.355683326721191,143.520184647961,138.82364539481028,322.1899713770482,-335.3471685155299,66.5488260681134,57.416006173353665,-341.4672546386719,-326.52703857421875,10.355683326721191
147,61.78033447265625,-59.5101318359375,22.386762619018555,62.72912142723866,9.71627426147461,142.73207590975153,137.48526613721785,323.13063471475573,-334.2978625996974,66.07859972121207,59.37964313326525,-340.76307678222656,-328.011474609375,9.71627426147461
148,62.949554443359375,-61.38543701171875,21.563987731933594,64.12861647396183,9.120219230651855,142.04911473389865,136.54385770331837,323.92461149850817,-333.2786508305934,67.18457037741341,61.072662570510246,-340.2839660644531,-329.41998291015625,9.120219230651855
149,65.84417724609375,-63.42889404296875,20.672449111938477,66.42610494859314,8.665011405944824,141.20079368908995,135.4960104068664,324.3740362421605,-332.6245294316676,69.82661444400271,63.025595453183556,-339.7887725830078,-330.23907470703125,8.665011405944824
150,68.49502563476562,-64.84173583984375,19.95754051208496,68.2460189922047,8.388328552246094,140.6658424081843,134.73537800277123,324.8090137735936,-332.4496074422267,72.06299858143831,64.42903940297109,-339.91847229003906,-330.5859680175781,8.388328552246094
151,70.13427734375,-65.60382080078125,19.26834487915039,69.34507783788038,8.19628620147705,140.6256064462653,134.33616607783534,325.14099447885485,-332.8514219029811,73.41031442956803,65.27984124619273,-340.15472412109375,-330.31988525390625,8.19628620147705
152,70.36492919921875,-64.74697875976562,19.02901268005371,68.90504237699741,8.115093231201172,141.1782460325433,134.85681377090225,325.7482494608495,-333.61291081747083,73.21398488529655,64.59609986869829,-341.487060546875,-329.89366149902344,8.115093231201172
153,71.20068359375,-63.97100830078125,18.696870803833008,68.78927387708251,8.090560913085938,141.43113131867577,135.16259873487536,326.4287113443944,-334.6252742513087,73.51634350422987,64.06220424993516,-343.1171112060547,-329.1612091064453,8.090560913085938
154,72.28140258789062,-62.33447265625,18.392810821533203,68.39992430292685,8.192915916442871,141.42078512738797,135.6817074878307,327.41710035959215,-335.8436113103297,74.03983608962254,62.76001251623116,-344.7361755371094,-328.35289001464844,8.192915916442871
155,74.59088134765625,-60.5538330078125,18.097227096557617,68.61419215496578,8.39099407196045,140.87240697139703,136.12932395112475,328.49145262399645,-337.1514001592067,75.84629715686303,61.382087153068525,-345.91839599609375,-327.59368896484375,8.39099407196045
156,78.12197875976562,-59.282196044921875,17.738534927368164,69.69073601760246,8.66552448272705,139.73437852872595,136.08674983996625,329.7737764612767,21.882464815768913,78.98148229772538,60.39998973747956,-346.3971862792969,-327.2572021484375,8.66552448272705
157,82.68032836914062,-58.05706787109375,17.236642837524414,71.31257719656617,9.016640663146973,138.09895895137987,135.9926054756024,331.30895178476305,21.087485720309928,83.22383007122798,59.401324321904355,-346.4949188232422,-327.0930938720703,9.016640663146973
158,87.82443237304688,-57.1759033203125,16.79572105407715,73.46027061425629,9.296460151672363,136.08835999428968,135.75654178327358,332.88298361459704,20.48559897104235,88.20556900992048,58.714972218592095,-345.57774353027344,-326.8640594482422,9.296460151672363
159,93.15673828125,-56.74200439453125,16.53826904296875,75.98926335887596,9.509721755981445,134.04187133608372,135.4725028845842,334.03524630228014,19.96223299661608,93.53112621310518,58.44740050464674,-342.56248474121094,-326.6571807861328,9.509721755981445
160,98.33908081054688,-56.70098876953125,16.227985382080078,78.69496944535491,9.844569206237793,132.0386379095052,135.00995867082958,334.321050097141,19.231511522922233,98.82878454307301,58.561154347636815,-336.1134948730469,-326.5315399169922,9.844569206237793
161,102.74893188476562,-57.01104736328125,16.068933486938477,81.1379639119816,10.1644868850708,130.21331637475836,134.61020534770287,334.2350496546361,18.832202364597038,103.39214892142648,58.88377890253672,-326.9241638183594,-326.47657775878906,10.1644868850708
162,106.98735046386719,-57.31610107421875,16.00612449645996,83.42706657814456,10.467631340026855,128.63243676195296,134.59298134150956,333.86980192819567,18.623357226047233,107.72540782355678,59.128725332732344,-317.2189025878906,-326.4823455810547,10.467631340026855
163,111.09808349609375,-57.59014892578125,16.285411834716797,85.5869176289111,10.624146461486816,127.1890980047416,135.05849691349152,333.53597967782946,18.657287050876334,111.85731902766047,59.316516230161724,-307.6529998779297,-326.3703918457031,10.624146461486816
164,113.22749328613281,-58.2191162109375,16.52423095703125,86.92398609013549,10.78358268737793,126.16618961290033,135.4992260400454,333.24449389139147,18.68748705545397,114.01256493438932,59.83540724588164,-302.05918884277344,-326.1926574707031,10.78358268737793
165,114.16470336914062,-59.05877685546875,16.91227912902832,87.77962459660289,10.870769500732422,125.42641435891728,136.23123549743815,332.98083918252917,18.853748728427604,114.98787335698178,60.57137583622399,-299.8107147216797,-325.59449768066406,10.870769500732422
166,113.34880065917969,-58.874786376953125,17.449382781982422,87.2107964884533,10.906688690185547,125.58670862839327,137.77930814403172,333.04314081827135,19.300663401279166,114.19369024388011,60.22790273302648,-301.4877166748047,-325.3876647949219,10.906688690185547
167,111.39874267578125,-58.995819091796875,18.022905349731445,86.28103363143197,10.810946464538574,126.09622757375912,139.43674937948657,333.08276121774645,19.65672056833239,112.3018328526683,60.26023441019565,-305.7200164794922,-324.87034606933594,10.810946464538574
168,108.17333984375,-58.562744140625,18.637235641479492,84.52928489303147,10.688178062438965,127.20708346790282,141.44377010545702,332.98755781808825,19.775918413791373,109.18710582272449,59.871463963338456,-311.1498260498047,-324.09832763671875,10.688178062438965
169,103.5732421875,-57.57958984375,19.284832000732422,81.90569533894036,10.628279685974121,128.9863253428286,143.81479700863534,332.60247938791247,19.619477678928092,104.767487208066,59.04390346981472,-317.03375244140625,-323.1625518798828,10.628279685974121
170,97.99383544921875,-56.63720703125,19.813953399658203,78.89001163760915,10.472455978393555,131.11344084354704,146.046519396591,332.20787279764147,19.39940111795397,99.43777669695918,58.34224657825912,-322.0633239746094,-321.93638610839844,10.472455978393555
171,90.9600830078125,-55.70147705078125,20.21035385131836,75.31667658913646,10.22433090209961,133.47029765794767,148.10823832448477,331.62627070108385,18.98561518350573,92.80950700991532,57.823846168357605,-326.38958740234375,-320.1822204589844,10.22433090209961
172,85.37506103515625,-53.6907958984375,20.539512634277344,71.9722979212906,10.101161003112793,135.87647903467393,150.03802324692913,330.64858000436755,18.49760954538317,87.6309406985454,56.313655144035806,-329.1214294433594,-319.0147399902344,10.101161003112793
173,78.82281494140625,-51.492431640625,20.779027938842773,68.0873116714182,10.145820617675781,138.74658242328894,151.5853549802058,329.8224415079686,18.03429453531237,81.531044589543,54.643578753293426,-331.50347900390625,-317.8709716796875,10.145820617675781
174,72.88973999023438,-49.93153381347656,20.97941780090332,64.77077925035135,10.244715690612793,141.56693906783988,152.64393091825855,329.2518362299535,17.77220671335192,76.04706301183764,53.494495488865084,-332.98216247558594,-316.7070617675781,10.244715690612793
175,68.85955810546875,-49.45867156982422,21.119152069091797,62.900827121095915,10.395978927612305,143.90065029147524,153.19457672307166,328.71873705545397,17.65794603982897,72.53457729020333,53.2670769519885,-332.93238830566406,-315.4228210449219,10.395978927612305
176,67.48779296875,-50.59636688232422,21.245023727416992,62.98097840295748,10.577472686767578,145.14764743118036,153.33130297719126,328.2682003275487,17.847958017978385,71.70384068878138,54.25811611713358,-331.2516174316406,-314.25733947753906,10.577472686767578
177,68.544677734375,-52.43229675292969,21.497669219970703,64.37282997351778,10.768575668334961,144.85007877841974,153.60643193934644,327.6739143625829,18.613855768832877,73.24534592043052,55.50031402660504,-328.6649169921875,-313.7696533203125,10.768575668334961
178,69.232421875,-54.486717224121094,21.646451950073242,65.68159299635113,11.03240966796875,143.99786854574384,153.57735354289875,326.9744877115819,19.382156778964713,74.44606748854495,56.9171185041573,-326.44293212890625,-313.51148986816406,11.03240966796875
179,70.095458984375,-56.2325439453125,21.832366943359375,67.00733055338728,11.395981788635254,142.68968016372884,153.53977301663318,325.9827417627904,-339.9432073338893,75.89292909051777,58.121732016256786,-324.25157165527344,-313.14453125,11.395981788635254
180,70.3992919921875,-57.79151916503906,22.127986907958984,67.8411757657525,11.744148254394531,141.40428755100197,154.00344471243966,325.01265757242174,-338.6338115437892,76.76801357222847,58.91433795927654,-322.74302673339844,-313.2957763671875,11.744148254394531
181,70.08575439453125,-58.381103515625,22.440879821777344,67.83084095963355,12.073610305786133,140.37980004395286,155.22772238283258,324.1598953501317,-336.61999661764173,77.03765819558119,58.62402372368592,-321.6976776123047,-314.0426483154297,12.073610305786133
182,69.68081665039062,-58.43195343017578,22.65928840637207,67.81075166548757,12.521458625793457,139.42485578413715,156.07865661368817,323.01911490121813,-335.55751473745374,77.38364614811546,58.2378571828597,-320.4584503173828,-313.46022033691406,12.521458625793457
183,69.05316162109375,-57.705535888671875,22.80094337463379,67.4718379981139,12.992093086242676,138.70341706036223,157.0227987016912,321.8396181360814,-335.06371743520765,77.62329536549447,57.320380630733325,-319.17091369628906,-312.3357849121094,12.992093086242676
184,67.95468139648438,-55.75402069091797,22.822160720825195,66.569297837292,13.533455848693848,138.15806007252783,157.98914663845326,320.63553564706774,-335.19922692617445,77.62870154308094,55.50989413150306,-317.6846618652344,-310.6767272949219,13.533455848693848
185,66.79940795898438,-53.87071228027344,22.802261352539062,66.07888808205153,14.116087913513184,137.6701377319127,158.1376690883738,319.3137220636937,-336.6664872868922,77.72080792961515,54.43696823448792,-316.18186950683594,-307.8747253417969,14.116087913513184
186,65.558837890625,-51.83702850341797,22.73412322998047,65.74792289496105,14.760201454162598,137.081955123372,157.8849459250631,317.96231787363024,-338.4309774144557,77.91029069233032,53.585555097591794,-314.5356903076172,-305.08460998535156,14.760201454162598
187,64.19155883789062,-50.29835510253906,22.739892959594727,65.41529395913749,15.357400894165039,136.61278438850675,157.66475292848992,316.74169008890124,-339.5508666737941,77.97078454548068,52.85980337279429,-313.20277404785156,-303.59242248535156,15.357400894165039
188,62.63677978515625,-49.216339111328125,22.818143844604492,65.18071432833095,15.884109497070312,136.40532014623315,157.2191735474146,315.7203373209569,-340.5778346761134,77.86843698349347,52.49299167316843,-312.01243591308594,-302.49745178222656,15.884109497070312
189,61.4136962890625,-48.06031799316406,23.040719985961914,64.92376472824898,16.32063865661621,136.07730159387248,157.07517977425832,314.7203621164891,-341.1182456715968,78.09898231450062,51.748547141997335,-310.8785095214844,-302.15110778808594,16.32063865661621
190,60.35308837890625,-47.15943908691406,23.327600479125977,64.58588055882525,16.699922561645508,135.65304566761696,157.0760828308875,313.82467501321764,-341.35911710104017,78.20666071940903,50.965100398241475,-310.320556640625,-302.25889587402344,16.699922561645508
191,59.47955322265625,-46.48286437988281,23.63617706298828,64.21206875011762,17.101160049438477,134.8827192772748,157.22091111362997,312.8019623056981,-341.34433896383314,78.331113378419,50.093024121816256,-310.21405029296875,-302.78675842285156,17.101160049438477
192,58.20050048828125,-45.48065185546875,23.95734405517578,63.48735599982722,17.492582321166992,134.2039133624315,157.63903864079484,311.7524589792821,-341.07153088888197,78.18347097091105,48.7912410287434,-310.3339385986328,-303.5590057373047,17.492582321166992
193,56.693206787109375,-44.44654846191406,24.093339920043945,62.65540784844549,17.91758918762207,133.3582638795195,157.8315040457453,310.673643519077,-341.01098782857923,77.73779333124054,47.573022365650445,-310.8544464111328,-304.36669921875,17.91758918762207
194,54.9625244140625,-43.494117736816406,24.05756378173828,61.92626801629781,18.319772720336914,132.07089826837498,157.834318965935,309.3523468271825,-341.1035552724269,77.2934159197664,46.55912011282922,-311.61895751953125,-305.0516357421875,18.319772720336914
195,52.903228759765625,-42.27745819091797,23.992820739746094,60.911201960215216,18.55915641784668,131.0028506672943,157.98111106243584,308.3007225290868,-341.0119453175929,76.45819329893571,45.36421062149472,-312.6555938720703,-305.65965270996094,18.55915641784668
196,50.57635498046875,-40.84947967529297,23.81543731689453,59.54208608492001,18.90283966064453,130.12484010455552,158.07477750032834,307.4546589151952,-340.99893910726576,75.07372516385003,44.01044700598999,-313.94239807128906,-306.2588348388672,18.90283966064453
197,48.63763427734375,-39.65019226074219,23.590957641601562,58.35090112344637,19.003000259399414,129.6366112422225,158.2083029946707,306.9774536387059,-340.865792821255,73.7560607140277,42.94574153286504,-315.1677551269531,-306.5629119873047,19.003000259399414
198,47.93463134765625,-38.45115661621094,23.324989318847656,57.53788662910416,18.872068405151367,129.1876920671232,158.70521870124728,306.54382555643053,-340.25111157735853,73.36949996146573,41.70627329674258,-315.96905517578125,-306.8918762207031,18.872068405151367
