frame,joint,x_2d,y_2d,score_2d,x_3d,y_3d,z_3d
7,Nose,470.47882,129.30417,0.9917148,,,
7,LEye,472.8933,124.21797,0.9084342,,,
7,REye,465.64987,119.13178,0.93418455,,,
7,LEar,480.13675,129.30417,0.8980717,,,
7,REar,455.99194,129.30417,0.9128069,,,
7,LShoulder,482.5512,164.90752,0.72512805,0.13649246,-0.1844036,0.03068084
7,RShoulder,439.0906,154.73514,0.79857355,0.030641556,-0.19947179,-0.011674054
7,LElbow,494.62363,169.99371,0.8474995,0.17086467,-0.16528957,0.1167642
7,RElbow,410.11685,185.25229,0.9181014,-0.03870048,-0.13200559,0.0673694
7,LWrist,480.13675,195.42468,0.82171786,0.12845236,-0.09740943,0.05430397
7,RWrist,414.9458,220.85564,0.9304471,-0.022241045,-0.04286755,0.004722083
7,LHip,460.82092,246.2866,0.7959104,0.096884,0.00451478,0.015376146
7,RHip,436.67612,231.02803,0.7991797,0.020772941,-0.030312857,-0.01844679
7,LKnee,446.33405,297.14853,0.5242844,0.046982937,0.14551783,-0.09608579
7,RKnee,448.7485,276.80377,0.91699505,0.053987585,0.086318105,-0.16418171
7,LAnkle,429.43268,348.01047,0.64258856,0.012475555,0.25036296,0.052752063
7,RAnkle,446.33405,342.9243,0.4793128,0.043736897,0.24955134,-0.15360513
7,Head,468.06436,98.78701,0.81501335,0.09988047,-0.32861474,-0.044103455
7,Neck,465.64987,149.64894,0.8642818,0.09351916,-0.22072656,-0.008761123
7,Hip,451.163,236.11423,0.8221331,0.059010237,-0.013323998,-0.00095287315
7,LBigToe,436.67612,363.26904,0.7333931,,,
7,RBigToe,439.0906,363.26904,0.6966085,,,
7,LSmallToe,439.0906,363.26904,0.6590376,,,
7,RSmallToe,431.84717,363.26904,0.74640375,,,
7,LHeel,424.60373,353.09665,0.47820526,,,
7,RHeel,422.18924,353.09665,0.7702456,,,
8,Nose,472.07632,127.68106,0.96998614,,,
8,LEye,474.5042,122.5632,0.91209793,,,
8,REye,467.22058,122.5632,0.9131636,,,
8,LEar,481.7878,127.68106,0.89167815,,,
8,REar,457.5091,127.68106,0.935223,,,
8,LShoulder,484.2157,163.5061,0.7150064,0.13890457,-0.18877284,0.028686037
8,RShoulder,440.51398,153.27037,0.80095947,0.032807957,-0.20284571,-0.01304669
8,LElbow,496.35507,168.62396,0.8475416,0.1741673,-0.16826688,0.11557651
8,RElbow,411.3795,183.97755,0.92274517,-0.036240224,-0.13476096,0.06609713
8,LWrist,481.7878,199.33113,0.8388511,0.13156492,-0.10010311,0.054827098
8,RWrist,418.6631,219.80258,0.91736054,-0.01919028,-0.045661926,0.004287728
8,LHip,462.36484,245.39189,0.80230874,0.10062392,0.000565812,0.014743147
8,RHip,440.51398,230.03831,0.8217588,0.024545433,-0.03424277,-0.01877222
8,LKnee,447.79758,296.57053,0.5923717,0.048871502,0.14422543,-0.09346091
8,RKnee,452.65332,276.09906,0.8591941,0.061484057,0.08367236,-0.16319117
8,LAnkle,428.3746,342.6313,0.8757943,0.013269064,0.24975233,0.05457081
8,RAnkle,450.22546,337.51343,0.7693285,0.05857309,0.24849324,-0.14918226
8,Head,469.64847,96.973885,0.79231155,0.10040352,-0.33237422,-0.045029767
8,Neck,467.22058,148.15251,0.8594773,0.09555562,-0.2245963,-0.01043571
8,Hip,452.65332,230.03831,0.84037095,0.062668964,-0.017345779,-0.00080451486
8,LBigToe,438.0861,363.10272,0.815069,,,
8,RBigToe,457.5091,352.867,0.82662636,,,
8,LSmallToe,438.0861,363.10272,0.8860391,,,
8,RSmallToe,455.0812,352.867,0.6758256,,,
8,LHeel,423.51886,352.867,0.8166961,,,
8,RHeel,445.36972,347.74915,0.60227716,,,
9,Nose,470.9303,121.051285,0.93275607,,,
9,LEye,475.77908,115.888336,0.91198003,,,
9,REye,466.08148,115.888336,0.9257665,,,
9,LEar,480.62787,121.051285,0.8733152,,,
9,REar,458.8083,126.21423,0.906992,,,
9,LShoulder,483.05228,157.19193,0.7503837,0.14121835,-0.19285889,0.026904646
9,RShoulder,441.8375,152.02898,0.8042964,0.034894973,-0.20584002,-0.014065148
9,LElbow,497.5987,167.51782,0.85148036,0.17742896,-0.17068683,0.11432568
9,RElbow,412.7447,183.00667,0.9109835,-0.033650067,-0.13689338,0.06516264
9,LWrist,483.05228,198.4955,0.8187262,0.13481611,-0.10271269,0.055218294
9,RWrist,420.01788,219.1473,0.9485902,-0.01588844,-0.047714926,0.0039990544
9,LHip,466.08148,244.96204,0.80026096,0.10489996,-0.0026738793,0.014174634
9,RHip,441.8375,229.47319,0.8341581,0.028585939,-0.03721065,-0.019120235
9,LKnee,449.1107,296.59152,0.57790554,0.05136807,0.14313205,-0.09095911
9,RKnee,453.95947,275.93973,0.84009236,0.06851405,0.081778824,-0.1621246
9,LAnkle,429.71548,343.05804,0.9290077,0.014683064,0.24923597,0.05629965
9,RAnkle,456.38388,343.05804,0.8251187,0.07292022,0.24830936,-0.14587195
9,Head,468.5059,95.23654,0.8254386,0.100695215,-0.33583763,-0.045559995
9,Neck,466.08148,146.86603,0.8787128,0.09741657,-0.22821884,-0.011851272
9,Hip,453.95947,229.47319,0.8302346,0.06671961,-0.02060751,-0.0007746483
9,LBigToe,436.98868,363.70984,0.79014564,,,
9,RBigToe,463.65707,353.38394,0.74959904,,,
9,LSmallToe,439.4131,358.5469,0.9204795,,,
9,RSmallToe,456.38388,353.38394,0.8035407,,,
9,LHeel,424.8667,348.221,0.812501,,,
9,RHeel,456.38388,348.221,0.6901938,,,
10,Nose,470.14902,124.245865,0.9161047,,,
10,LEye,475.04465,113.82535,0.93929005,,,
10,REye,467.7012,113.82535,0.90405947,,,
10,LEar,479.94028,124.245865,0.8880607,,,
10,REar,457.90994,124.245865,0.9176526,,,
10,LShoulder,484.8359,160.71767,0.77520704,0.14352393,-0.19704297,0.024828346
10,RShoulder,443.22305,150.29715,0.8330854,0.03694898,-0.20866711,-0.015156399
10,LElbow,499.5228,165.92792,0.8562955,0.18055037,-0.17277582,0.11287264
10,RElbow,413.84927,181.5587,0.91599774,-0.030895634,-0.1385486,0.064151734
10,LWrist,484.8359,191.97922,0.7939516,0.13810173,-0.10536297,0.05534526
10,RWrist,421.19272,218.0305,0.975579,-0.012323454,-0.04920643,0.0037247424
10,LHip,467.7012,244.08179,0.83001506,0.109581396,-0.0058581047,0.013480309
10,RHip,443.22305,228.45102,0.87552166,0.032944582,-0.039994024,-0.01951
10,LKnee,453.0143,296.18436,0.5859113,0.054305956,0.14204685,-0.08856259
10,RKnee,457.90994,275.34332,0.8498515,0.07528342,0.0804162,-0.16095364
10,LAnkle,430.98398,343.0767,0.9413206,0.016660554,0.24876256,0.05822128
10,RAnkle,462.80557,343.0767,0.8374511,0.08714816,0.24879952,-0.14199221
10,Head,470.14902,98.19457,0.85420334,0.10084481,-0.33919916,-0.046193965
10,Neck,467.7012,145.0869,0.9088656,0.09914001,-0.23187159,-0.01336476
10,Hip,455.46213,228.45102,0.86502403,0.07119857,-0.023722403,-0.00079219206
10,LBigToe,435.8796,363.9177,0.77709115,,,
10,RBigToe,470.14902,353.4972,0.8236464,,,
10,LSmallToe,438.32742,358.70746,0.9085257,,,
10,RSmallToe,465.2534,353.4972,0.74647146,,,
10,LHeel,426.08835,348.28693,0.79603136,,,
10,RHeel,460.35776,353.4972,0.76146215,,,
11,Nose,471.9638,117.06764,0.9444026,,,
11,LEye,474.41205,111.82464,0.9628488,,,
11,REye,467.06732,111.82464,0.9349013,,,
11,LEar,481.75677,122.31065,0.8852039,,,
11,REar,459.7226,122.31065,0.91385937,,,
11,LShoulder,486.65326,153.76869,0.79228115,0.14575061,-0.20105946,0.023146508
11,RShoulder,442.58493,148.52568,0.8110991,0.038979452,-0.21112125,-0.01599995
11,LElbow,501.34268,169.49771,0.87234855,0.18359835,-0.17443858,0.11181359
11,RElbow,415.6543,179.98372,0.9045259,-0.027997857,-0.13953058,0.06322684
11,LWrist,484.20502,195.71274,0.804785,0.1415836,-0.10788877,0.05543172
11,RWrist,422.99902,216.68477,0.96529543,-0.008468807,-0.049990382,0.0033349332
11,LHip,469.51556,242.8998,0.82335126,0.114634335,-0.008833875,0.01285858
11,RHip,445.03317,227.17078,0.8738666,0.037748255,-0.042378195,-0.019996686
11,LKnee,454.82614,300.57288,0.63301724,0.057660796,0.14111854,-0.08611981
11,RKnee,459.7226,274.35785,0.8530919,0.081774004,0.07965222,-0.15970355
11,LAnkle,430.34372,342.51694,0.8944588,0.019253837,0.24839126,0.06047021
11,RAnkle,467.06732,347.75992,0.7774902,0.10079508,0.25006756,-0.13738167
11,Head,469.51556,90.852615,0.8038961,0.10076499,-0.34243855,-0.046481337
11,Neck,467.06732,143.28268,0.9170476,0.10076046,-0.2352372,-0.014406232
11,Hip,457.27435,227.17078,0.86369747,0.07606004,-0.026574349,-0.00087311235
11,LBigToe,437.68845,363.48895,0.8017704,,,
11,RBigToe,476.8603,353.00293,0.8312846,,,
11,LSmallToe,440.1367,358.24594,0.9062784,,,
11,RSmallToe,469.51556,353.00293,0.7120361,,,
11,LHeel,425.44724,347.75992,0.84143734,,,
11,RHeel,464.61908,353.00293,0.71532995,,,
12,Nose,471.5813,114.93917,0.9545065,,,
12,LEye,476.46637,109.64607,0.92094743,,,
12,REye,466.6962,109.64607,0.9150052,,,
12,LEar,481.35147,120.23228,0.9138748,,,
12,REar,459.3686,120.23228,0.94522685,,,
12,LShoulder,488.6791,151.99092,0.7783062,0.14801249,-0.20441727,0.021589695
12,RShoulder,444.71332,151.99092,0.8134259,0.04111558,-0.212763,-0.016709909
12,LElbow,503.33435,167.87024,0.89852935,0.18678616,-0.17533161,0.1105465
12,RElbow,417.84534,178.45644,0.9000213,-0.024956422,-0.13976504,0.06266119
12,LWrist,488.6791,189.04265,0.8183062,0.14523783,-0.10998702,0.055468053
12,RWrist,425.17297,215.50818,0.96114177,-0.0044378536,-0.049913067,0.003308038
12,LHip,474.02383,236.6806,0.7908353,0.119938284,-0.011168784,0.012298531
12,RHip,449.5984,226.09439,0.83998,0.042696767,-0.04403879,-0.020420505
12,LKnee,461.81113,300.19788,0.553962,0.061539188,0.14051151,-0.08406068
12,RKnee,464.25366,273.73236,0.830823,0.087871045,0.079647616,-0.15854809
12,LAnkle,434.94315,337.2496,0.8725866,0.02273749,0.24829684,0.062803775
12,RAnkle,474.02383,342.54272,0.8218293,0.11362432,0.25185093,-0.13189258
12,Head,469.13876,93.766754,0.7606889,0.10076713,-0.34499183,-0.046645533
12,Neck,469.13876,141.40471,0.91478693,0.10238313,-0.23798935,-0.0151864495
12,Hip,461.81113,226.09439,0.8637188,0.08120671,-0.028770447,-0.0009357438
12,LBigToe,437.38568,363.71515,0.84188586,,,
12,RBigToe,481.35147,358.42203,0.8812469,,,
12,LSmallToe,439.82822,358.42203,0.8598681,,,
12,RSmallToe,476.46637,358.42203,0.7829413,,,
12,LHeel,427.6155,342.54272,0.82962775,,,
12,RHeel,471.5813,347.83582,0.7596046,,,
13,Nose,470.95877,118.757484,0.96660984,,,
13,LEye,473.4165,113.41064,0.91594464,,,
13,REye,466.0433,113.41064,0.9492559,,,
13,LEar,480.7897,118.757484,0.93071526,,,
13,REar,458.67007,124.10433,0.89125663,,,
13,LShoulder,490.62064,150.83856,0.77116925,0.15041701,-0.2070123,0.020234397
13,RShoulder,443.92368,150.83856,0.814348,0.043329466,-0.21353988,-0.017714936
13,LElbow,502.9093,166.87909,0.9058871,0.1901738,-0.17574725,0.10927338
13,RElbow,416.8886,182.91963,0.8917719,-0.02170767,-0.13912705,0.06206563
13,LWrist,490.62064,188.26648,0.80753374,0.14912862,-0.11150296,0.055364635
13,RWrist,426.71954,220.34755,0.92211694,-0.00021164352,-0.04880045,0.0033164385
13,LHip,475.87424,236.38808,0.8044964,0.12538688,-0.012560513,0.012228777
13,RHip,451.29688,225.6944,0.8221217,0.047809716,-0.044457972,-0.020891832
13,LKnee,470.95877,295.20337,0.5511242,0.06594761,0.14051278,-0.08224119
13,RKnee,466.0433,273.816,0.8122535,0.09396319,0.08056922,-0.15764125
13,LAnkle,436.55048,337.97815,0.8957372,0.026567725,0.24882196,0.0655512
13,RAnkle,478.33197,343.32498,0.89597887,0.12610309,0.25443932,-0.1259058
13,Head,468.50104,92.023254,0.828597,0.100671425,-0.3468463,-0.046960764
13,Neck,470.95877,140.14487,0.9114265,0.10410294,-0.2399515,-0.01608588
13,Hip,463.58557,225.6944,0.87529737,0.0865275,-0.029769614,-0.0010359474
13,LBigToe,439.0082,364.71237,0.83997494,,,
13,RBigToe,485.70517,359.36554,0.9015633,,,
13,LSmallToe,441.46594,359.36554,0.84527504,,,
13,RSmallToe,478.33197,359.36554,0.829313,,,
13,LHeel,429.17728,337.97815,0.8116585,,,
13,RHeel,478.33197,348.67184,0.7183634,,,
14,Nose,469.9398,112.78409,0.93925774,,,
14,LEye,474.80402,107.39041,0.9366004,,,
14,REye,465.0756,112.78409,0.9342969,,,
14,LEar,482.10034,118.17777,0.883507,,,
14,REar,460.21136,123.57145,0.8784293,,,
14,LShoulder,489.39667,150.53986,0.79228246,0.15281844,-0.20870891,0.019217191
14,RShoulder,445.61874,150.53986,0.8118582,0.045639444,-0.21345726,-0.01891529
14,LElbow,506.4214,166.7209,0.8959004,0.1936208,-0.17568985,0.108241394
14,RElbow,418.86557,182.90193,0.9046961,-0.01839371,-0.13789885,0.061203644
14,LWrist,491.82877,188.29562,0.8237277,0.15310133,-0.11227399,0.055113286
14,RWrist,428.594,220.6577,0.9329089,0.004194259,-0.04695738,0.0032032377
14,LHip,477.2361,236.83875,0.8160073,0.13084283,-0.013008524,0.012500776
14,RHip,452.91504,226.05138,0.82559174,0.05282613,-0.043666285,-0.021373378
14,LKnee,472.37192,296.16922,0.46807283,0.070561185,0.14109157,-0.08093407
14,RKnee,469.9398,274.5945,0.78775924,0.09983979,0.082330376,-0.15695068
14,LAnkle,438.32242,339.31866,0.89508665,0.030548839,0.24981229,0.06811935
14,RAnkle,482.10034,344.71237,0.8145703,0.13728389,0.25792712,-0.11990426
14,Head,467.5077,91.209366,0.82429606,0.10055763,-0.34793818,-0.04731793
14,Neck,469.9398,139.75249,0.9295829,0.1058135,-0.24100403,-0.016979514
14,Hip,465.0756,226.05138,0.8719234,0.09181306,-0.029578105,-0.0010901417
14,LBigToe,448.05084,366.28708,0.856052,,,
14,RBigToe,489.39667,360.8934,0.8457823,,,
14,LSmallToe,448.05084,360.8934,0.83633405,,,
14,RSmallToe,482.10034,360.8934,0.842495,,,
14,LHeel,431.0261,344.71237,0.82831526,,,
14,RHeel,482.10034,350.10605,0.65705174,,,
15,Nose,471.51587,112.633514,0.94340366,,,
15,LEye,473.97223,107.21031,0.935622,,,
15,REye,466.60318,112.633514,0.94116527,,,
15,LEar,481.34125,118.05671,0.87269276,,,
15,REar,459.23413,118.05671,0.9201619,,,
