frame,joint,x_2d,y_2d,score_2d,x_3d,y_3d,z_3d
5,RBigToe,440.28424,358.35046,0.69660187,,,
5,LSmallToe,440.28424,358.35046,0.7243697,,,
5,RSmallToe,435.5722,358.35046,0.6146418,,,
5,LHeel,423.79208,353.26276,0.6423984,,,
5,RHeel,423.79208,353.26276,0.7715037,,,
6,Nose,469.43677,129.35873,0.79907304,,,
6,LEye,474.1572,124.24405,0.78941417,,,
6,REye,467.07654,124.24405,0.87285686,,,
6,LEar,481.23788,134.47342,0.8091391,,,
6,REar,457.63565,129.35873,0.77883404,,,
6,LShoulder,476.51743,165.16154,0.6793373,0.12591597,-0.17599319,0.050397877
6,RShoulder,441.11407,154.93217,0.684012,0.03379536,-0.20233004,0.023855252
6,LElbow,493.03897,170.27623,0.8842351,0.17091142,-0.16100751,-0.06009909
6,RElbow,410.43118,185.6203,0.8478315,-0.036604956,-0.13264695,0.07996858
6,LWrist,481.23788,190.73499,0.7995857,0.13466692,-0.14383356,-0.17575902
6,RWrist,417.51187,221.42311,0.87894654,-0.022361474,-0.049928263,0.0010621457
6,LHip,459.99588,241.88187,0.7363335,0.08148554,0.001928594,0.032200165
6,RHip,438.75388,231.65248,0.67661995,0.01801221,-0.029887471,-0.032292463
6,LKnee,452.9152,282.79938,0.3744113,0.045982007,0.12981579,0.009605708
6,RKnee,445.83453,272.56998,0.8662022,0.04667417,0.08807716,-0.16682746
6,LAnkle,434.03342,344.17563,0.6665889,0.028396847,0.24490373,-0.029946888
6,RAnkle,431.6732,344.17563,0.7581319,0.010934348,0.24441348,-0.25728738
6,Head,464.7163,108.89999,0.5097826,0.09791497,-0.31608906,0.0133630885
6,Neck,462.35608,149.81749,0.6965774,0.087121226,-0.21796077,0.039735753
6,Hip,448.19476,231.65248,0.80304134,0.051721938,-0.011647074,-0.00084566907
6,LBigToe,441.11407,359.51968,0.6935438,,,
6,RBigToe,441.11407,359.51968,0.7958302,,,
6,LSmallToe,441.11407,359.51968,0.6551632,,,
6,RSmallToe,438.75388,359.51968,0.80349886,,,
6,LHeel,424.59253,349.2903,0.6378593,,,
6,RHeel,426.95276,349.2903,0.80013174,,,
7,Nose,470.84872,130.82588,0.8138354,,,
7,LEye,475.59442,125.7005,0.8604058,,,
7,REye,468.47586,120.57513,0.8705544,,,
7,LEar,480.34012,135.95125,0.9149834,,,
7,REar,461.3573,125.7005,0.8259615,,,
7,LShoulder,477.9673,166.70349,0.79685056,0.12825248,-0.17867921,0.048515875
7,RShoulder,442.37445,156.45274,0.71665084,0.03536918,-0.20414136,0.020799004
7,LElbow,496.9501,166.70349,0.81437534,0.17560361,-0.16410221,-0.061066344
7,RElbow,411.52734,182.07962,0.77806073,-0.03560248,-0.13459185,0.07579965
7,LWrist,480.34012,135.95125,0.27746052,0.13688982,-0.14353485,-0.17360474
7,RWrist,416.27307,217.95724,0.88658226,-0.020694295,-0.05103378,-0.0021247973
7,LHip,458.98444,248.70949,0.6629507,0.084086746,0.0002710484,0.03201633
7,RHip,437.62875,233.33336,0.7102103,0.019797789,-0.031064857,-0.03236992
7,LKnee,449.493,294.83786,0.43576726,0.048432894,0.12971692,0.008948852
7,RKnee,447.12018,274.33636,0.8038056,0.055057712,0.08364834,-0.16912648
7,LAnkle,444.7473,340.96622,0.55006397,0.032300334,0.2442676,-0.026766067
7,RAnkle,430.5102,340.96622,0.74112207,0.019383328,0.24397223,-0.25291383
7,Head,470.84872,105.199005,0.75927424,0.09981558,-0.31837457,0.010860128
7,Neck,463.73016,151.32738,0.89165187,0.08919884,-0.22002712,0.03624825
7,Hip,447.12018,233.33336,0.78580433,0.053713664,-0.012899161,-0.0007280067
7,LBigToe,444.7473,356.34235,0.5711345,,,
7,RBigToe,447.12018,351.21698,0.6517964,,,
7,LSmallToe,447.12018,356.34235,0.53460103,,,
7,RSmallToe,444.7473,351.21698,0.72215915,,,
7,LHeel,425.76447,351.21698,0.47419685,,,
7,RHeel,425.76447,351.21698,0.63544154,,,
8,Nose,474.8619,134.3384,0.65916365,,,
8,LEye,477.22107,129.14915,0.7372004,,,
8,REye,470.1436,118.770676,0.718113,,,
8,LEar,477.22107,134.3384,0.6199358,,,
8,REar,460.70694,123.959915,0.8471663,,,
8,LShoulder,474.8619,170.66309,0.72660714,0.13056512,-0.18292025,0.045721926
8,RShoulder,441.83362,155.09537,0.72181886,0.036908153,-0.2072118,0.017221214
8,LElbow,498.45352,165.47385,0.7825942,0.17947035,-0.1672579,-0.062567
8,RElbow,408.80536,186.2308,0.82773143,-0.033987243,-0.13653412,0.07158984
8,LWrist,479.58023,149.90613,0.41456705,0.1392542,-0.14308035,-0.17162153
8,RWrist,418.242,217.36626,0.8390956,-0.017988587,-0.052077305,-0.0051195994
8,LHip,455.98862,248.50171,0.55583024,0.086976446,-0.0027119145,0.03164034
8,RHip,437.1153,232.93399,0.61852413,0.022057662,-0.03326768,-0.03243897
8,LKnee,458.34778,274.4479,0.34948444,0.051267598,0.12894543,0.0073924083
8,RKnee,448.9111,274.4479,0.65708756,0.063481495,0.07949202,-0.17043036
8,LAnkle,451.27026,336.7188,0.7437526,0.036008738,0.24359064,-0.02247292
8,RAnkle,427.67865,341.90805,0.8791853,0.030144153,0.24364941,-0.24725488
8,Head,472.50275,103.20295,0.71860886,0.10129109,-0.32193366,0.007750919
8,Neck,463.0661,144.71687,0.87945616,0.09110693,-0.2235431,0.03236058
8,Hip,444.19278,232.93399,0.69446415,0.05626414,-0.015417877,-0.00062134885
8,LBigToe,455.98862,352.28653,0.70278275,,,
8,RBigToe,439.47446,362.665,0.7253136,,,
8,LSmallToe,458.34778,347.0973,0.7787297,,,
8,RSmallToe,437.1153,362.665,0.63083875,,,
8,LHeel,446.55194,341.90805,0.59675926,,,
8,RHeel,422.96033,347.0973,0.7164795,,,
9,Nose,470.7749,122.667534,0.88332707,,,
9,LEye,475.51755,117.449715,0.91808206,,,
9,REye,468.40356,117.449715,0.8717432,,,
9,LEar,482.63153,127.885345,0.89692104,,,
9,REar,461.28958,122.667534,0.79944324,,,
9,LShoulder,480.2602,164.41006,0.7650917,0.13321087,-0.18768711,0.043594338
9,RShoulder,447.06158,148.7566,0.678647,0.038475383,-0.2106448,0.014399686
9,LElbow,499.23083,164.41006,0.84797937,0.18226361,-0.17012247,-0.06285412
9,RElbow,411.49164,180.0635,0.822739,-0.031905554,-0.13864742,0.068271324
9,LWrist,485.00287,190.49913,0.7355383,0.14199892,-0.14124459,-0.16935275
9,RWrist,420.97696,216.58821,0.8337669,-0.014573889,-0.053045284,-0.0074735684
9,LHip,461.28958,242.67729,0.6680689,0.09096921,-0.0059413686,0.031330075
9,RHip,439.9476,227.02385,0.71267694,0.025447775,-0.035569385,-0.032522257
9,LKnee,458.91824,284.41983,0.56107527,0.054224797,0.12834843,0.0072108842
9,RKnee,454.1756,273.9842,0.80768746,0.07105885,0.076597095,-0.17091812
9,LAnkle,458.91824,341.8158,0.8071159,0.039825536,0.24346234,-0.017634584
9,RAnkle,430.46228,341.8158,0.8181276,0.04367658,0.24368064,-0.2431289
9,Head,473.1462,96.57845,0.71224356,0.10247881,-0.3259441,0.0054625114
9,Neck,466.03223,143.53879,0.8274782,0.09292359,-0.22741218,0.029528027
9,Hip,451.80426,232.24167,0.7793742,0.059978098,-0.018471168,-0.00069363345
9,LBigToe,463.6609,352.25143,0.60247636,,,
9,RBigToe,439.9476,357.46924,0.75253034,,,
9,LSmallToe,463.6609,347.03363,0.63028795,,,
9,RSmallToe,435.20496,357.46924,0.71057135,,,
9,LHeel,454.1756,347.03363,0.5964375,,,
9,RHeel,423.3483,347.03363,0.680798,,,
10,Nose,470.60104,118.81117,0.80405724,,,
10,LEye,473.05023,113.61487,0.7563908,,,
10,REye,465.7026,113.61487,0.83443326,,,
10,LEar,477.94864,129.2038,0.62534755,,,
10,REar,458.355,124.007484,0.8761985,,,
10,LShoulder,477.94864,160.38165,0.71568036,0.13572375,-0.19209975,0.04149333
10,RShoulder,443.65976,149.98903,0.72386426,0.040082097,-0.21356505,0.011761018
10,LElbow,499.99152,165.57796,0.8588854,0.18503079,-0.17207521,-0.06338191
10,RElbow,414.2693,181.16689,0.8294058,-0.029514132,-0.13995664,0.06532627
10,LWrist,485.29626,186.3632,0.78854793,0.14437668,-0.14024578,-0.166773
10,RWrist,421.6169,217.54106,0.8640483,-0.010870907,-0.05336608,-0.009247481
10,LHip,463.25342,243.5226,0.605781,0.09522931,-0.0093408255,0.031063296
10,RHip,441.21054,233.12999,0.685707,0.028762167,-0.03762178,-0.03264134
10,LKnee,455.9058,295.4857,0.38304672,0.05768346,0.12767376,0.0065057203
10,RKnee,458.355,269.50415,0.62659645,0.07832322,0.07515423,-0.17086314
10,LAnkle,431.41373,342.2525,0.56806844,0.04293756,0.243367,-0.012860632
10,RAnkle,463.25342,342.2525,0.7857732,0.06143911,0.24423157,-0.23803571
10,Head,465.7026,103.222244,0.7242427,0.10357909,-0.3294668,0.0037051132
10,Neck,463.25342,139.59642,0.84653115,0.094629645,-0.23090826,0.026907125
10,Hip,451.0074,233.12999,0.76738954,0.06400403,-0.021468533,-0.00060640066
10,LBigToe,438.76135,357.84143,0.6577633,,,
10,RBigToe,473.05023,352.6451,0.83404475,,,
10,LSmallToe,438.76135,357.84143,0.6959102,,,
10,RSmallToe,468.15182,352.6451,0.89075476,,,
10,LHeel,424.0661,347.4488,0.6161485,,,
10,RHeel,458.355,352.6451,0.8082202,,,
11,Nose,471.90146,124.21763,0.819856,,,
11,LEye,474.283,113.63019,0.82195115,,,
11,REye,469.51993,113.63019,0.81236565,,,
11,LEar,481.4276,124.21763,0.8537628,,,
11,REar,462.3753,118.92391,0.72908324,,,
11,LShoulder,483.80917,155.97995,0.74717873,0.13828427,-0.1968648,0.03949646
11,RShoulder,448.08606,150.68622,0.6756954,0.041795764,-0.21684985,0.009674254
11,LElbow,502.86148,161.27367,0.8045497,0.18735507,-0.17361695,-0.06340738
11,RElbow,414.74454,177.15482,0.8047504,-0.026541842,-0.14109352,0.06261602
11,LWrist,488.57224,182.44853,0.727552,0.14649506,-0.14021172,-0.16470239
11,RWrist,421.88913,214.21085,0.8705888,-0.006733482,-0.05367083,-0.010533855
11,LHip,467.1384,240.67944,0.61956966,0.10047872,-0.013824515,0.03049897
11,RHip,443.323,230.09201,0.70647293,0.033419028,-0.04101745,-0.032443736
11,LKnee,462.3753,288.3229,0.4575172,0.06108839,0.12762435,0.0075953985
11,RKnee,459.99377,267.14804,0.6214908,0.08501456,0.07452844,-0.16958484
11,LAnkle,431.41528,341.2601,0.47741,0.045580424,0.24343927,-0.007947008
11,RAnkle,464.75684,341.2601,0.76326376,0.0769589,0.24559338,-0.2336659
11,Head,471.90146,97.74904,0.705272,0.10504694,-0.33344835,0.0022675514
11,Neck,469.51993,140.09879,0.8283293,0.096478105,-0.2349817,0.024953237
11,Hip,455.23068,230.09201,0.7984792,0.06906154,-0.025961798,-0.00062749
11,LBigToe,440.94147,357.14127,0.589174,,,
11,RBigToe,476.66455,346.55383,0.694026,,,
11,LSmallToe,440.94147,357.14127,0.6471064,,,
11,RSmallToe,474.283,351.84753,0.7048953,,,
11,LHeel,426.65222,346.55383,0.5413413,,,
11,RHeel,464.75684,351.84753,0.65630585,,,
12,Nose,471.43945,120.048676,0.7721393,,,
12,LEye,476.2811,114.76951,0.81393385,,,
12,REye,469.01862,109.49034,0.81412625,,,
12,LEar,481.12277,125.327835,0.8353669,,,
12,REar,461.75613,120.048676,0.78057516,,,
12,LShoulder,483.54358,157.00284,0.6750909,0.14078392,-0.20147648,0.037093613
12,RShoulder,444.81033,151.72366,0.6701861,0.0434666,-0.21976608,0.006980424
12,LElbow,502.91022,162.282,0.79730797,0.18935274,-0.17432024,-0.06356352
12,RElbow,415.7604,178.11949,0.8317843,-0.023305083,-0.1411813,0.05978506
12,LWrist,485.96442,183.39867,0.46537915,0.14881355,-0.13994831,-0.16205925
12,RWrist,425.44373,220.35281,0.84397453,-0.0022173536,-0.052951638,-0.011746781
12,LHip,469.01862,236.19032,0.6388826,0.10551112,-0.01867707,0.029886711
12,RHip,447.23117,230.91115,0.6835334,0.03882861,-0.045230046,-0.032447614
12,LKnee,478.70193,257.30698,0.79879206,0.064218916,0.1273699,0.008441051
12,RKnee,464.17697,273.14447,0.69777316,0.091810614,0.075123444,-0.16768482
12,LAnkle,473.8603,341.77362,0.7381016,0.04806659,0.24358128,-0.00268146
12,RAnkle,432.7062,341.77362,0.7683668,0.09170449,0.24786542,-0.22769502
12,Head,471.43945,98.93201,0.7553238,0.106322534,-0.3370658,0.0008045987
12,Neck,469.01862,141.16533,0.81054664,0.0980722,-0.23878728,0.022774078
12,Hip,456.9145,225.63199,0.7797705,0.074678846,-0.032174524,-0.00014116056
12,LBigToe,481.12277,357.6111,0.8299574,,,
12,RBigToe,442.38953,357.6111,0.89723957,,,
12,LSmallToe,481.12277,352.33197,0.8412888,,,
12,RSmallToe,437.54785,357.6111,0.8506996,,,
12,LHeel,469.01862,352.33197,0.78369,,,
12,RHeel,427.86456,341.77362,0.7862312,,,
13,Nose,472.6326,123.806854,0.77529335,,,
13,LEye,475.08566,113.1611,0.8556644,,,
13,REye,467.7265,113.1611,0.83376414,,,
13,LEar,479.99176,123.806854,0.8778295,,,
13,REar,460.36734,123.806854,0.7998119,,,
13,LShoulder,484.89786,155.74413,0.76570326,0.14324649,-0.20494042,0.034517176
13,RShoulder,445.64902,150.42125,0.6985435,0.04546211,-0.22154944,0.0039652977
13,LElbow,504.52228,166.38988,0.8429922,0.19165713,-0.17428997,-0.0637412
13,RElbow,418.66547,182.35852,0.81814003,-0.01955287,-0.14029354,0.057450533
13,LWrist,489.80396,187.6814,0.72953635,0.1517624,-0.13941383,-0.15970173
13,RWrist,428.47766,219.61867,0.8262706,0.0025982347,-0.05157775,-0.012872059
13,LHip,472.6326,230.26442,0.69928575,0.110783376,-0.021420978,0.02931965
13,RHip,450.55515,224.94154,0.7355518,0.04413458,-0.046769332,-0.032444388
13,LKnee,482.4448,256.8788,0.54514,0.06745289,0.1277049,0.008799808
13,RKnee,467.7265,272.84744,0.78648233,0.097828135,0.077392966,-0.16552855
13,LAnkle,435.83682,336.722,0.7419298,0.048166495,0.24422882,0.0012067605
13,RAnkle,477.5387,342.0449,0.8824049,0.11227315,0.24962445,-0.22317822
13,Head,470.17953,97.19247,0.80615926,0.10787467,-0.33987918,-0.0015823296
13,Neck,470.17953,139.7755,0.87172806,0.09991213,-0.24150617,0.019770233
13,Hip,462.8204,219.61867,0.7989475,0.07998575,-0.036988243,0.00028376584
13,LBigToe,440.74292,363.3364,0.66983706,,,
13,RBigToe,487.35092,358.01352,0.7779918,,,
13,LSmallToe,443.19598,358.01352,0.6831038,,,
13,RSmallToe,482.4448,358.01352,0.7903688,,,
13,LHeel,430.93073,342.0449,0.54913634,,,
13,RHeel,475.08566,358.01352,0.74975383,,,
14,Nose,472.5065,117.63995,0.72457075,,,
14,LEye,474.90408,112.24956,0.7971432,,,
14,REye,470.10892,112.24956,0.7712859,,,
14,LEar,482.09683,123.03035,0.8611451,,,
14,REar,462.91617,117.63995,0.81026524,,,
14,LShoulder,484.49442,155.37273,0.62874967,0.14562693,-0.20703085,0.032204553
14,RShoulder,446.1331,144.59193,0.68420845,0.04739021,-0.22216076,0.0007582867
14,LElbow,506.07266,166.15352,0.7610594,0.1941441,-0.17417745,-0.064438544
14,RElbow,419.75967,182.32472,0.81624,-0.01620661,-0.13910493,0.054470666
14,LWrist,489.28958,182.32472,0.6458159,0.15473323,-0.13910966,-0.1584488
14,RWrist,429.35,220.0575,0.86452115,0.0071408935,-0.049772818,-0.014335673
14,LHip,472.5065,230.83829,0.6384852,0.116015136,-0.022384677,0.029409839
14,RHip,450.92825,225.44789,0.6611572,0.04877013,-0.04613319,-0.0324037
14,LKnee,484.49442,257.79028,0.83239365,0.07120544,0.12818156,0.009283553
14,RKnee,470.10892,273.96146,0.68835855,0.10400608,0.08065796,-0.16362582
14,LAnkle,482.09683,344.03662,0.34929323,0.04887985,0.24502133,0.004930419
14,RAnkle,482.09683,344.03662,0.7153858,0.12896606,0.25279233,-0.21668816
14,Head,472.5065,96.07836,0.71993965,0.10934025,-0.3415763,-0.003845881
14,Neck,470.10892,133.81114,0.78040135,0.101747334,-0.24303454,0.01691628
14,Hip,460.5186,220.0575,0.7562798,0.084953174,-0.03734293,7.741433e-05
14,LBigToe,491.68716,354.8174,0.5595589,,,
14,RBigToe,448.53067,360.20782,0.6308667,,,
14,LSmallToe,491.68716,354.8174,0.51677966,,,
14,RSmallToe,446.1331,360.20782,0.60704464,,,
14,LHeel,479.69925,354.8174,0.5394652,,,
14,RHeel,431.7476,344.03662,0.61840534,,,
15,Nose,473.59796,117.260994,0.74673676,,,
15,LEye,475.97855,111.82682,0.8082751,,,
15,REye,471.2174,111.82682,0.8078334,,,
15,LEar,483.1203,122.69517,0.7720472,,,
15,REar,461.69507,117.260994,0.73129255,,,
